oylik_daromad_uzs,oylik_xarajat_uzs,sof_foyda_uzs,kredit_miqdori_uzs,kredit_oylik_tolovi,soliq_qarzi_uzs,xodim_soni,biznes_yoshi_yil,kech_tolovlar_soni,sohasi,hudud,foyda_margini,qarz_daromadga_nisbati,xarajat_nisbati,kredit_yuklama,bankrotlik_riski
131469224,154686295,-23217071,0,0,0,45,9,6,Xizmat,Toshkent,-0.1765970034173169,0.0,1.176597003417317,0.0,1
256964332,219392041,37572291,178859181,4335246,0,37,11,6,Savdo,Toshkent,0.14621597755442572,0.6960467221575327,0.8537840224455743,0.016871002937481613,0
59899033,61024573,-1125540,160467224,6687747,73274959,1,4,4,Savdo,Viloyat,-0.018790620543072872,2.678961845677876,1.0187906205430728,0.11165033332007213,1
213698480,213649437,49043,273520860,8946490,67188774,17,3,9,Savdo,Toshkent,0.00022949625097941736,1.2799382569309805,0.9997705037490205,0.04186501466926672,1
351497001,299513237,51983764,0,0,0,33,9,6,Ishlab chiqarish,Toshkent,0.14789248230314203,0.0,0.852107517696858,0.0,0
367705428,381377096,-13671668,64675811,2852214,0,39,5,1,Ishlab chiqarish,Toshkent,-0.03718103394437789,0.17589028084730912,1.0371810339443779,0.007756790579659324,0
175931505,193750177,-17818672,93690663,3396008,44221035,1,3,4,Savdo,Viloyat,-0.10128187103270674,0.5325405645793799,1.1012818710327068,0.019303012271736093,1
496545118,428773174,67771944,124091832,2651894,11555563,6,6,5,Ishlab chiqarish,Toshkent,0.13648698082658423,0.2499104864827208,0.8635130191734158,0.005340690913811381,0
137013536,141316297,-4302761,152280402,4906260,0,33,9,2,Xizmat,Toshkent,-0.03140391180036402,1.111425968891132,1.031403911800364,0.03580857879618551,1
327610646,293652048,33958598,30169530,674668,36260643,34,0,3,Ishlab chiqarish,Viloyat,0.10365535557107629,0.09208958978701809,0.8963446444289237,0.002059359206538117,0
412825477,472153725,-59328248,141647968,4734499,5402260,51,4,9,Ishlab chiqarish,Toshkent,-0.14371266141600073,0.34311828094853747,1.1437126614160007,0.011468524264552598,1
86044377,58922201,27122176,181819883,4167708,1501362,36,13,1,Savdo,Viloyat,0.31521148674247473,2.1130943048143633,0.6847885132575252,0.04843672701587461,0
99953156,70480097,29473059,409512320,12531508,42024985,50,15,7,Savdo,Viloyat,0.2948687183024016,4.097042418550545,0.7051312816975984,0.12537381010760681,1
119408596,124185341,-4776745,405336447,8588179,29823366,27,8,9,Xizmat,Viloyat,-0.04000335955712937,3.39453322941675,1.0400033595571294,0.07192261937323172,1
160909039,167383330,-6474291,233126909,7552339,47638050,3,4,9,Xizmat,Viloyat,-0.04023571975965875,1.4488117662550952,1.0402357197596588,0.04693545525431918,1
370817965,422404764,-51586799,73590510,3356821,8484359,90,1,1,Ishlab chiqarish,Toshkent,-0.13911623456538844,0.1984545435925684,1.1391162345653885,0.009052476732080659,1
126164281,87153184,39011097,313108157,8135843,12030034,22,11,9,Xizmat,Viloyat,0.3092087292123513,2.481749624523283,0.6907912707876487,0.06448610443077783,0
46008441,38146981,7861460,0,0,22482097,37,15,0,Savdo,Viloyat,0.17086994971205394,0.0,0.8291300502879461,0.0,0
127692888,159567162,-31874274,112317286,3155603,0,10,12,1,Savdo,Viloyat,-0.24961667403121152,0.8795892062524265,1.2496166740312116,0.024712441306833,0
120736474,106092215,14644259,0,0,0,28,8,5,Xizmat,Toshkent,0.12129109385785111,0.0,0.8787089061421489,0.0,0
158396885,154746587,3650298,474032641,14524725,24249914,1,9,8,Savdo,Toshkent,0.02304526380048446,2.992689161784968,0.9769547361995156,0.09169829949623062,1
145398059,169440179,-24042120,493594359,10081962,16390044,21,6,1,Savdo,Toshkent,-0.16535378921392616,3.39477956167214,1.165353789213926,0.06934041671078979,1
185961980,217505659,-31543679,0,0,44671525,13,13,6,Xizmat,Toshkent,-0.1696243447182053,0.0,1.1696243447182053,0.0,1
181060155,153685956,27374199,204843349,9966270,0,43,5,4,Ishlab chiqarish,Viloyat,0.15118842132881197,1.1313552062296643,0.8488115786711881,0.05504397143590206,0
391533916,487552492,-96018576,272314448,9877937,0,27,3,7,Ishlab chiqarish,Viloyat,-0.2452369311474922,0.6955066646129323,1.2452369311474922,0.025228815681959976,1
72444285,61101827,11342458,334877625,13751005,0,7,13,1,Xizmat,Toshkent,0.1565680163728581,4.622554077247087,0.8434319836271419,0.18981490396378403,0
110979756,107715556,3264200,26690892,936872,32190133,42,0,6,Ishlab chiqarish,Viloyat,0.029412571424287506,0.24050234891487776,0.9705874285757125,0.008441827895170359,1
157832572,145383235,12449337,166808519,8178368,57711581,46,6,6,Savdo,Viloyat,0.07887685565942625,1.056870054680475,0.9211231443405737,0.05181673146655685,1
165151797,218463267,-53311470,73360821,2949033,0,1,0,0,Xizmat,Toshkent,-0.32280284543316234,0.44420237825205133,1.3228028454331624,0.01785649961774258,1
101393047,72716646,28676401,199180207,9800604,71357039,26,4,0,Xizmat,Viloyat,0.2828241368463855,1.96443654563414,0.7171758631536145,0.09665952735398119,0
64208138,55068289,9139849,0,0,38477881,8,13,10,Savdo,Viloyat,0.14234720527170558,0.0,0.8576527947282944,0.0,0
334519489,233641329,100878160,113765492,2314689,0,8,12,9,Ishlab chiqarish,Viloyat,0.3015613837673894,0.34008629015931563,0.6984386162326106,0.006919444385495878,0
58879637,69171878,-10292241,219517471,9511185,46087463,33,2,4,Ishlab chiqarish,Viloyat,-0.1748013663875,3.728240902708011,1.1748013663874999,0.16153606721454483,1
321608747,381198685,-59589938,0,0,0,19,6,7,Ishlab chiqarish,Toshkent,-0.18528705626280742,0.0,1.1852870562628075,0.0,1
103391095,89516093,13875002,295006174,13319374,14113079,2,3,6,Savdo,Toshkent,0.13419919771620564,2.85330350742489,0.8658008022837944,0.12882515655724508,0
83562119,81051534,2510585,267043234,6631513,0,43,2,9,Xizmat,Toshkent,0.03004453489265872,3.1957451198670537,0.9699554651073413,0.07936027807049748,0
115667589,106658924,9008665,41258513,1470967,0,39,1,0,Savdo,Viloyat,0.07788409076288431,0.3566989971581408,0.9221159092371157,0.012717192540427207,0
213154938,153472458,59682480,0,0,0,39,0,4,Ishlab chiqarish,Toshkent,0.27999576533385306,0.0,0.7200042346661469,0.0,0
148061963,164242126,-16180163,334108998,15927123,0,44,15,4,Savdo,Toshkent,-0.10927967367283925,2.2565484830158575,1.1092796736728392,0.10757065945424484,1
70317720,72697239,-2379519,339529111,12864721,51390862,7,12,9,Savdo,Viloyat,-0.033839535752865704,4.828499999715577,1.0338395357528658,0.1829513385815126,1
115894540,122312669,-6418129,118124764,4442209,70525841,34,12,5,Xizmat,Toshkent,-0.055379045466680314,1.0192435640194957,1.0553790454666803,0.03832975220402963,1
85937245,78568995,7368250,215526118,6715562,0,1,12,5,Savdo,Toshkent,0.08573989077727591,2.507947723946701,0.914260109222724,0.07814495333193425,0
174497411,163664989,10832422,0,0,49033030,32,0,8,Ishlab chiqarish,Viloyat,0.06207783793422585,0.0,0.9379221620657742,0.0,1
194446153,231940712,-37494559,408136196,16514805,15603075,13,6,3,Savdo,Viloyat,-0.19282746622402963,2.0989677075277493,1.1928274662240297,0.08493253656707726,1
22205202,26262447,-4057245,42969985,1634703,0,37,1,0,Xizmat,Viloyat,-0.18271596898780745,1.9351314615377064,1.1827159689878075,0.07361801977752781,1
167315649,212900095,-45584446,0,0,0,5,9,7,Savdo,Toshkent,-0.2724458009304318,0.0,1.2724458009304318,0.0,1
81150230,63921628,17228602,257933710,7582023,21546071,20,3,7,Xizmat,Viloyat,0.2123050298193856,3.178471706118393,0.7876949701806144,0.09343193482014776,1
327231513,255534854,71696659,0,0,76143981,60,15,3,Ishlab chiqarish,Toshkent,0.21910071662321837,0.0,0.7808992833767816,0.0,0
144215633,160607021,-16391388,64090440,1781113,0,4,5,4,Savdo,Toshkent,-0.11365888467861178,0.444407022087543,1.1136588846786117,0.012350346234655434,1
104509486,83337871,21171615,173666540,4098016,39932211,27,2,10,Xizmat,Viloyat,0.20258079730676315,1.6617299218178148,0.7974192026932369,0.03921190464949756,1
428779633,450383036,-21603403,272824847,7304862,49879939,15,14,5,Ishlab chiqarish,Toshkent,-0.05038346352612322,0.6362821972003507,1.0503834635261233,0.017036401540089008,1
97213463,100275416,-3061953,351336325,9007393,0,80,7,8,Ishlab chiqarish,Toshkent,-0.0314972114510518,3.6140706663232436,1.0314972114510519,0.09265581866988938,1
47289789,55553128,-8263339,295229771,14540639,0,50,10,6,Xizmat,Viloyat,-0.17473833516152926,6.242991927919154,1.1747383351615293,0.30747946454148906,1
128421413,104869891,23551522,0,0,0,48,6,1,Savdo,Viloyat,0.1833924845539583,0.0,0.8166075154460417,0.0,0
69871810,56357515,13514295,288955381,6804837,19465147,28,7,3,Savdo,Viloyat,0.193415556288008,4.135507309743372,0.806584443711992,0.0973903066200804,0
144628659,119917672,24710987,63189414,2493369,0,19,4,3,Xizmat,Viloyat,0.17085816304222248,0.4369079713309103,0.8291418369577775,0.01723979892532918,0
162757228,151987446,10769782,0,0,0,4,12,0,Savdo,Viloyat,0.06617083697198382,0.0,0.9338291630280162,0.0,0
188488668,148067098,40421570,310404055,7151438,25626415,32,8,3,Savdo,Toshkent,0.21445092921978737,1.646804862560756,0.7855490707802126,0.03794094401473515,0
194644854,161859994,32784860,75298047,1924043,24503914,48,5,4,Savdo,Viloyat,0.1684342500007732,0.38684838285013173,0.8315657499992268,0.009884890149728797,0
37346845,28160603,9186242,106836959,3508277,1698833,5,7,2,Savdo,Viloyat,0.24597103182343782,2.860668926652305,0.7540289681765622,0.0939377074556097,0
303673814,288990518,14683296,0,0,31167078,92,0,4,Ishlab chiqarish,Viloyat,0.048352196742258456,0.0,0.9516478032577416,0.0,1
181920855,115127090,66793765,363422072,18059821,9634881,37,7,5,Ishlab chiqarish,Toshkent,0.3671583722492949,1.9976932936028693,0.6328416277507051,0.09927295581366963,0
108727862,114320425,-5592563,419837379,9816986,64850230,41,14,0,Savdo,Viloyat,-0.05143633744954904,3.8613596485508013,1.051436337449549,0.09028951567170519,1
58866425,39051925,19814500,165620657,5098234,0,25,4,10,Xizmat,Toshkent,0.3366010421050709,2.813499494830882,0.6633989578949291,0.08660682214012487,0
59003432,48763900,10239532,154965303,5838230,0,3,3,9,Xizmat,Viloyat,0.1735412950216184,2.62637778426177,0.8264587049783816,0.09894729513361189,0
400578621,362631836,37946785,0,0,0,64,10,10,Ishlab chiqarish,Toshkent,0.0947299306819472,0.0,0.9052700693180528,0.0,0
358925104,376878227,-17953123,67345357,2962761,0,32,4,4,Ishlab chiqarish,Viloyat,-0.050019134354001606,0.18763066792898386,1.0500191343540015,0.008254538250408922,1
99076588,68760283,30316305,63395478,1746101,49009628,43,3,8,Savdo,Viloyat,0.30598858531543294,0.6398633550037068,0.6940114146845671,0.01762374982069427,0
54755176,74486176,-19731000,71667557,2058583,2078328,16,4,10,Savdo,Viloyat,-0.3603494946304254,1.308872735611333,1.3603494946304255,0.03759613520372942,1
39398203,44145300,-4747097,193040787,7792611,0,44,12,3,Xizmat,Viloyat,-0.12049019088510204,4.899735833129242,1.120490190885102,0.1977910261541624,1
162206496,122630120,39576376,437326103,15907702,0,9,8,8,Savdo,Viloyat,0.2439876144047893,2.696107207691608,0.7560123855952107,0.0980706839262467,0
334110579,388308416,-54197837,329603138,10750062,0,76,14,0,Ishlab chiqarish,Viloyat,-0.1622152676584359,0.986509134151062,1.1622152676584359,0.03217516198432017,0
258108209,279017022,-20908813,433337641,9362728,0,26,13,10,Savdo,Toshkent,-0.08100793493166271,1.6788991046774495,1.0810079349316628,0.036274429380895826,1
23458246,18358112,5100134,27183931,1028373,49500287,31,0,5,Xizmat,Viloyat,0.2174132712224094,1.1588219767155652,0.7825867287775906,0.04383844384614263,1
102975508,86257721,16717787,40773615,1183526,0,32,1,9,Savdo,Toshkent,0.1623472156116967,0.39595449240221275,0.8376527843883033,0.011493276634284727,0
23020019,25848203,-2828184,155623597,3227585,17971982,4,6,1,Savdo,Toshkent,-0.12285758756324223,6.760359189972867,1.1228575875632423,0.14020774700490038,1
63463828,68728889,-5265061,428973048,19638135,21708403,10,9,10,Xizmat,Viloyat,-0.08296160452218546,6.7593314415260295,1.0829616045221855,0.3094382362185905,1
239518789,206807824,32710965,52243558,1498526,4356103,24,0,10,Savdo,Toshkent,0.1365695156382909,0.21811882991776482,0.8634304843617091,0.0062564027075136894,0
41246254,33397922,7848332,252161147,5951960,30739515,20,8,0,Xizmat,Viloyat,0.19027987365834484,6.113552687718017,0.8097201263416551,0.14430304385944964,0
59954525,50821435,9133090,184994464,6478349,0,23,14,8,Savdo,Viloyat,0.15233362285832472,3.0855796789316567,0.8476663771416753,0.10805437954849946,0
194492494,153829863,40662631,0,0,10339545,55,12,1,Ishlab chiqarish,Toshkent,0.2090704384715227,0.0,0.7909295615284773,0.0,0
63412712,61047134,2365578,382090181,9125329,69517195,23,15,9,Xizmat,Viloyat,0.037304476111982086,6.0254508748971345,0.9626955238880179,0.1439037806804415,1
34800403,25571345,9229058,464708368,13806384,0,7,12,2,Savdo,Toshkent,0.2651997449569765,13.3535340955678,0.7348002550430235,0.3967305780912939,0
36543150,22041422,14501728,0,0,0,45,12,7,Xizmat,Toshkent,0.3968384772522347,0.0,0.6031615227477654,0.0,0
81637297,72841896,8795401,187021182,8306570,0,38,12,0,Savdo,Toshkent,0.10773753325027408,2.2908791553938883,0.892262466749726,0.10174969413796246,0
77523881,68245509,9278372,69317989,2094882,78987934,42,3,8,Savdo,Toshkent,0.11968404935764246,0.894150139361573,0.8803159506423576,0.027022408746538374,0
226697024,237488205,-10791181,0,0,58689827,25,15,1,Savdo,Toshkent,-0.04760177619270379,0.0,1.047601776192704,0.0,1
44551243,33805362,10745881,138830607,2870499,28559187,25,2,5,Savdo,Viloyat,0.24120272020244193,3.116200528905557,0.7587972797975581,0.06443140093756755,1
38000250,38868926,-868676,214080462,7493118,0,35,2,1,Savdo,Viloyat,-0.022859744343787212,5.633659304872994,1.0228597443437872,0.1971860185130361,1
21680788,18709832,2970956,0,0,19357205,49,15,10,Xizmat,Toshkent,0.13703173519338874,0.0,0.8629682648066113,0.0,0
40077524,45959169,-5881645,24746217,751675,57933405,48,1,9,Savdo,Viloyat,-0.14675669584777742,0.6174587282388004,1.1467566958477775,0.018755524917158057,1
108552846,87193488,21359358,186258983,4983797,12752697,43,2,3,Ishlab chiqarish,Viloyat,0.1967646062453305,1.7158369389965142,0.8032353937546695,0.04591125137336335,0
94902435,112182695,-17280260,57077376,1230828,55315329,9,0,6,Savdo,Toshkent,-0.18208447443945985,0.6014321550337459,1.1820844744394599,0.012969403788216814,1
151296897,160759399,-9462502,203962707,6750297,0,16,13,9,Ishlab chiqarish,Toshkent,-0.06254260455850591,1.3480957709264851,1.062542604558506,0.04461622897659296,1
180036689,146986974,33049715,0,0,0,4,0,2,Savdo,Viloyat,0.1835721106823954,0.0,0.8164278893176046,0.0,0
32385895,28227997,4157898,0,0,21338141,43,14,1,Savdo,Viloyat,0.12838607671642238,0.0,0.8716139232835777,0.0,0
172745674,133584437,39161237,290958449,13806858,59765588,20,2,5,Savdo,Viloyat,0.2266987999942621,1.6843168472051,0.7733012000057379,0.07992592624924431,1
459071325,349792557,109278768,286098491,11777258,21866554,15,9,3,Ishlab chiqarish,Toshkent,0.23804311454216837,0.6232114170929757,0.7619568854578317,0.025654527648835395,0
275437120,228594631,46842489,88107429,1856954,8888822,88,4,7,Ishlab chiqarish,Toshkent,0.17006599909264228,0.31988218944490854,0.8299340009073577,0.006741843655640896,0
29574231,22373287,7200944,72680997,1583835,29674753,32,3,0,Savdo,Viloyat,0.24348710876032584,2.4575785926606173,0.7565128912396741,0.05355456241617914,0
21393612,17426382,3967230,0,0,0,35,12,5,Xizmat,Viloyat,0.18543993412613075,0.0,0.8145600658738693,0.0,0
194419828,228435841,-34016013,42880390,1971308,78937537,12,0,1,Ishlab chiqarish,Viloyat,-0.17496164537291947,0.22055564209222528,1.1749616453729195,0.010139439069969756,1
341992662,314850047,27142615,378589221,9417961,61362151,35,12,2,Ishlab chiqarish,Viloyat,0.07936607423465712,1.1070097784729662,0.9206339257653429,0.027538488530493673,0
34749856,39892029,-5142173,58324706,1234044,10202970,43,0,4,Xizmat,Viloyat,-0.1479768146377355,1.67841576091711,1.1479768146377354,0.03551220471244543,1
184187762,192534558,-8346796,49783496,1021457,0,23,0,7,Savdo,Viloyat,-0.04531677842961141,0.2702866654083131,1.0453167784296113,0.005545737615292812,1
35709259,34502304,1206955,196531491,8446786,10265866,9,6,3,Xizmat,Toshkent,0.03379949721163354,5.503656376627697,0.9662005027883664,0.23654330099652865,0
96984706,65398348,31586358,205663228,6071185,0,4,5,4,Savdo,Toshkent,0.32568390731627317,2.1205738150095543,0.6743160926837268,0.06259940613729344,0
168394203,173584101,-5189898,141596297,3312712,0,21,8,9,Savdo,Viloyat,-0.030819932679036464,0.8408620634048786,1.0308199326790364,0.019672363662067392,1
94968656,85154908,9813748,275310116,8272951,14694823,65,11,4,Ishlab chiqarish,Viloyat,0.10333670511247416,2.8989576939995865,0.8966632948875258,0.08711243633899589,0
29737210,26455566,3281644,0,0,51012172,46,0,8,Savdo,Viloyat,0.11035480463701874,0.0,0.8896451953629813,0.0,1
184396709,112164377,72232332,0,0,45071376,33,11,9,Savdo,Viloyat,0.3917224574761798,0.0,0.6082775425238202,0.0,0
460708322,453812945,6895377,270155520,6983711,0,47,13,3,Ishlab chiqarish,Toshkent,0.01496690350646629,0.5863916649632389,0.9850330964935338,0.015158638701560073,0
96469483,109423369,-12953886,493418107,15225123,67611641,5,11,5,Savdo,Viloyat,-0.134279624987728,5.11475848792514,1.134279624987728,0.15782320508548803,1
414285980,329146261,85139719,0,0,57354743,79,15,10,Ishlab chiqarish,Toshkent,0.20550953474216047,0.0,0.7944904652578395,0.0,0
188431692,169430753,19000939,185566867,9185083,63165216,30,4,2,Ishlab chiqarish,Viloyat,0.10083727847648898,0.9847964799891518,0.8991627215235111,0.04874489478128764,0
66966484,71053389,-4086905,0,0,0,45,14,2,Savdo,Toshkent,-0.06102911121927799,0.0,1.061029111219278,0.0,0
130770346,115037632,15732714,241121618,6944726,52591560,39,2,9,Savdo,Viloyat,0.1203079633971451,1.8438554716372777,0.8796920366028549,0.05310627533248249,1
117201456,99324568,17876888,170729842,7208371,15619335,94,3,2,Ishlab chiqarish,Toshkent,0.15253127913359713,1.4567211690612445,0.8474687208664029,0.061504107935314384,0
175619971,186174376,-10554405,151837589,4496382,64136077,80,5,4,Ishlab chiqarish,Toshkent,-0.060097977125847496,0.8645804240566695,1.0600979771258474,0.025602908225056023,1
154372404,138523569,15848835,205646448,7248386,15317324,25,3,5,Savdo,Viloyat,0.10266624467414526,1.3321451416925527,0.8973337553258548,0.04695389727816897,1
101240986,73097422,28143564,143239878,4088600,4977914,32,5,7,Savdo,Toshkent,0.27798587421896503,1.414840803703749,0.722014125781035,0.04038482991463556,0
94184130,121395885,-27211755,457788823,11092266,67055061,49,7,2,Savdo,Viloyat,-0.28892080863304676,4.860572826865843,1.2889208086330468,0.11777213422261266,1
427641608,342555672,85085936,0,0,10456897,98,0,7,Ishlab chiqarish,Toshkent,0.19896552255036887,0.0,0.8010344774496312,0.0,0
42729741,39541403,3188338,288606843,9514784,0,18,4,10,Xizmat,Viloyat,0.07461636615115454,6.754238061026394,0.9253836338488455,0.22267357061677487,0
92023728,73554436,18469292,219281824,9224232,34971995,45,3,5,Xizmat,Toshkent,0.20070141040145645,2.3828835102181474,0.7992985895985435,0.10023753873566174,1
184985740,222854447,-37868707,24783007,1201368,0,9,1,9,Xizmat,Toshkent,-0.2047114928966957,0.13397252674719684,1.2047114928966958,0.0064943816750415466,1
106113685,105800737,312948,0,0,35953341,47,12,3,Savdo,Toshkent,0.0029491766307050784,0.0,0.997050823369295,0.0,0
168041037,134615520,33425517,37654584,1465922,8875754,31,0,8,Xizmat,Toshkent,0.19891282270532526,0.2240796931049646,0.8010871772946747,0.008723595296546522,0
117963210,109953150,8010060,195871400,6743611,0,49,5,4,Xizmat,Toshkent,0.06790303519207387,1.6604448115645547,0.9320969648079261,0.057167069292197115,0
70538881,79488377,-8949496,0,0,12662801,46,13,2,Xizmat,Viloyat,-0.1268732346349526,0.0,1.1268732346349526,0.0,0
69654372,44781478,24872894,0,0,19866224,44,15,5,Xizmat,Viloyat,0.35709020533556746,0.0,0.6429097946644325,0.0,0
134376735,104559688,29817047,0,0,0,20,13,7,Xizmat,Viloyat,0.2218914382761272,0.0,0.7781085617238728,0.0,0
207467579,199175754,8291825,0,0,0,47,13,0,Savdo,Toshkent,0.039966847060956934,0.0,0.9600331529390431,0.0,0
115890507,131415573,-15525066,0,0,0,11,12,8,Savdo,Viloyat,-0.1339632244425335,0.0,1.1339632244425335,0.0,1
266546503,314048783,-47502280,0,0,0,72,12,1,Ishlab chiqarish,Toshkent,-0.1782138556137801,0.0,1.17821385561378,0.0,0
63395163,41286371,22108792,118134432,5020413,55357536,26,12,2,Xizmat,Toshkent,0.3487457237076589,1.8634612864707043,0.6512542762923411,0.07919236677410231,0
52166628,48606580,3560048,0,0,79383627,26,8,3,Savdo,Toshkent,0.06824378221264368,0.0,0.9317562177873563,0.0,0
141696597,160782540,-19085943,153514873,7534183,20334103,19,9,6,Xizmat,Viloyat,-0.13469584594187536,1.083405503379873,1.1346958459418754,0.05317123459217585,1
163236174,142719852,20516322,185987658,5084608,63355446,26,2,5,Savdo,Viloyat,0.12568489874064312,1.139377709257018,0.8743151012593569,0.03114878200955629,1
19809070,15977398,3831672,222555295,6524941,0,7,3,8,Xizmat,Toshkent,0.19343018122506508,11.23501986716186,0.8065698187749349,0.32939158678322605,0
166430834,144321821,22109013,177108122,6323144,0,4,5,7,Savdo,Viloyat,0.1328420489679214,1.0641545063698954,0.8671579510320786,0.03799262341015488,0
91361566,120555691,-29194125,421440771,19446473,0,49,8,8,Xizmat,Viloyat,-0.31954492767779397,4.6128890894886805,1.319544927677794,0.212851791529055,1
206524909,267194655,-60669746,0,0,58568379,14,15,6,Ishlab chiqarish,Viloyat,-0.29376478747171364,0.0,1.2937647874717138,0.0,1
208704226,169230987,39473239,60485610,2816517,41456965,34,4,7,Savdo,Toshkent,0.18913483333107017,0.2898149748055413,0.8108651666689298,0.01349525620051412,0
244204845,184009188,60195657,243258225,11593469,48193725,46,4,9,Ishlab chiqarish,Viloyat,0.24649657135180916,0.9961236641312338,0.7535034286481909,0.047474361124980956,0
158598417,172415634,-13817217,299315103,10225591,52157814,97,11,2,Ishlab chiqarish,Toshkent,-0.08712077498226227,1.8872515165141908,1.0871207749822622,0.06447473558326877,1
51726698,45626395,6100303,51503891,1511907,43372624,17,5,8,Ishlab chiqarish,Viloyat,0.11793335426127528,0.9956926111927732,0.8820666457387247,0.029228755332497736,0
31048830,35034290,-3985460,221348668,8602639,7463948,28,14,9,Xizmat,Toshkent,-0.12836103647061742,7.1290502089772785,1.1283610364706174,0.2770680569928078,1
80603584,72723324,7880260,0,0,0,18,9,2,Xizmat,Viloyat,0.09776562789069032,0.0,0.9022343721093097,0.0,0
166451023,152930276,13520747,417918835,20477925,71331489,65,8,3,Ishlab chiqarish,Toshkent,0.08122958186925652,2.5107615890110813,0.9187704181307434,0.12302672961042721,0
81825919,93649486,-11823567,284777432,5697657,0,33,5,7,Savdo,Toshkent,-0.14449659893217942,3.4802839427932364,1.1444965989321794,0.0696314452636945,1
237336546,175992635,61343911,311122694,13445972,24697636,44,13,8,Ishlab chiqarish,Viloyat,0.2584680363554292,1.3108924826099053,0.7415319636445707,0.05665360951195439,1
552458016,664591843,-112133827,0,0,59342897,61,10,7,Ishlab chiqarish,Toshkent,-0.20297257665277502,0.0,1.202972576652775,0.0,1
447986659,533122518,-85135859,350222583,14658476,71404437,29,8,6,Ishlab chiqarish,Toshkent,-0.19004105878965472,0.7817701173998577,1.1900410587896548,0.03272078689289718,1
80606103,82890443,-2284340,150524105,7146013,30872046,18,11,0,Savdo,Toshkent,-0.028339541486083256,1.8674033280085505,1.0283395414860832,0.08865349811043464,1
274148266,165351984,108796282,0,0,32041887,65,8,9,Ishlab chiqarish,Viloyat,0.39685197935922745,0.0,0.6031480206407726,0.0,0
183298183,174311313,8986870,0,0,0,46,14,2,Xizmat,Toshkent,0.04902869113547077,0.0,0.9509713088645292,0.0,0
53489755,31747572,21742183,76165869,3483576,43031358,40,4,0,Savdo,Viloyat,0.4064737817550295,1.4239337794686104,0.5935262182449704,0.06512604142606374,0
143292249,183411188,-40118939,0,0,23296763,90,10,10,Ishlab chiqarish,Viloyat,-0.27997982640359004,0.0,1.27997982640359,0.0,1
165346819,128939431,36407388,46666834,1897543,41607700,48,1,0,Savdo,Toshkent,0.2201880158335553,0.28223605559657,0.7798119841664447,0.011476138527950755,0
42165949,36470180,5695769,403970557,9147856,42247432,6,9,2,Xizmat,Viloyat,0.13507982471828156,9.580492472729595,0.8649201752817184,0.2169488939997532,0
183618898,132946180,50672718,0,0,75693794,29,10,2,Ishlab chiqarish,Toshkent,0.2759667907385001,0.0,0.7240332092614998,0.0,0
90081367,69502586,20578781,0,0,0,19,9,4,Savdo,Viloyat,0.2284465887379351,0.0,0.7715534112620649,0.0,0
180029818,147313399,32716419,0,0,2232490,10,14,8,Xizmat,Toshkent,0.18172777911712382,0.0,0.8182722208828762,0.0,0
244852490,235129093,9723397,283707112,6446598,26951299,32,6,7,Ishlab chiqarish,Viloyat,0.03971124410456271,1.158685835704591,0.9602887558954373,0.026328496802299213,1
191187157,156542537,34644620,299867779,11919487,51634021,7,8,10,Savdo,Toshkent,0.18120788312156344,1.5684514781502819,0.8187921168784366,0.06234460089806137,1
178754756,131000587,47754169,292202222,7270683,0,29,11,9,Savdo,Toshkent,0.26714908217602895,1.6346542522202878,0.732850917823971,0.04067406743572182,0
250831986,255890123,-5058137,422628238,14570838,0,34,14,8,Ishlab chiqarish,Viloyat,-0.02016543854977092,1.6849056802508433,1.020165438549771,0.058090031627784505,1
80672263,92221053,-11548790,187493808,4685759,70054002,34,3,3,Xizmat,Viloyat,-0.14315688652492617,2.324142165194994,1.1431568865249262,0.05808389185760166,1
33128058,44917541,-11789483,265148232,8056018,14287349,1,4,10,Savdo,Viloyat,-0.355876067350522,8.003736047552199,1.3558760673505221,0.24317809392871748,1
128874391,88671145,40203246,244383345,6681923,23975175,1,4,7,Savdo,Toshkent,0.3119568262402109,1.8962909783992694,0.6880431737597891,0.05184833812328161,1
162593409,150710459,11882950,151010001,6786451,0,25,5,2,Xizmat,Toshkent,0.07308383576606109,0.9287584406327319,0.9269161642339389,0.04173878290478552,0
114703648,134569002,-19865354,327951329,11813940,62769884,48,10,9,Savdo,Viloyat,-0.1731885109704619,2.859118560902265,1.1731885109704618,0.102995329320302,1
107148584,86741908,20406676,70444690,3341725,0,32,0,3,Savdo,Toshkent,0.19045212954004134,0.6574486322656397,0.8095478704599587,0.031187766326431342,0
133703242,88492869,45210373,40232996,1148608,13979374,3,1,4,Savdo,Viloyat,0.3381396914818266,0.30091264353933916,0.6618603085181735,0.008590726618282,0
164399099,176107179,-11708080,0,0,0,11,13,5,Savdo,Toshkent,-0.0712174219397638,0.0,1.0712174219397639,0.0,1
303158813,193513510,109645303,163402455,7049310,11165466,99,4,10,Ishlab chiqarish,Viloyat,0.3616761192424909,0.5389995210200272,0.6383238807575091,0.023252861858909575,0
317851708,267683258,50168450,193619455,9516997,4747095,73,3,6,Ishlab chiqarish,Viloyat,0.15783602459043575,0.6091502739384367,0.8421639754095642,0.0299416261120107,0
145565333,165031438,-19466105,214958986,8991489,0,30,2,4,Savdo,Toshkent,-0.1337276163137002,1.4767182650555954,1.1337276163137002,0.06176943929362632,1
